"month","day","day_of_year","weekday_status","hour","load"
12,6,340,1,8,0
12,6,340,1,9,0
12,6,340,1,10,0
12,6,340,1,11,0
12,6,340,1,12,0
12,6,340,1,13,0
12,6,340,1,14,0
12,6,340,1,15,0
12,6,340,1,16,0
12,6,340,1,17,0
12,6,340,1,18,0
12,6,340,1,19,0
12,6,340,1,20,0
12,6,340,1,21,0
12,6,340,1,22,0
12,6,340,1,23,0
12,7,341,0,0,0
12,7,341,0,1,0
12,7,341,0,2,0
12,7,341,0,3,0
12,7,341,0,4,0
12,7,341,0,5,0
12,7,341,0,6,0
12,7,341,0,7,0
12,7,341,0,8,0
12,7,341,0,9,0
12,7,341,0,10,0
12,7,341,0,11,0
12,7,341,0,12,0
12,7,341,0,13,0
12,7,341,0,14,0
12,7,341,0,15,0
12,7,341,0,16,0
12,7,341,0,17,0
12,7,341,0,18,0
12,7,341,0,19,0
12,7,341,0,20,0
12,7,341,0,21,0
12,7,341,0,22,0
12,7,341,0,23,0
12,8,342,0,0,0
12,8,342,0,1,0
12,8,342,0,2,0
12,8,342,0,3,0
12,8,342,0,4,0
12,8,342,0,5,0
12,8,342,0,6,0
12,8,342,0,7,0
12,8,342,0,8,0
12,8,342,0,9,0
12,8,342,0,10,0
12,8,342,0,11,0
12,8,342,0,12,0
12,8,342,0,13,0
12,8,342,0,14,0
12,8,342,0,15,0
12,8,342,0,16,0
12,8,342,0,17,0
12,8,342,0,18,0
12,8,342,0,19,0
12,8,342,0,20,0
12,8,342,0,21,0
12,8,342,0,22,0
12,8,342,0,23,0
12,9,343,1,0,0
12,9,343,1,1,0
12,9,343,1,2,0
12,9,343,1,3,0
12,9,343,1,4,0
12,9,343,1,5,0
12,9,343,1,6,0
12,9,343,1,7,0
12,9,343,1,8,0
12,9,343,1,9,0
12,9,343,1,10,0
12,9,343,1,11,0
12,9,343,1,12,0
12,9,343,1,13,0
12,9,343,1,14,0
12,9,343,1,15,0
12,9,343,1,16,0
12,9,343,1,17,0
12,9,343,1,18,0
12,9,343,1,19,0
12,9,343,1,20,0
12,9,343,1,21,0
12,9,343,1,22,0
12,9,343,1,23,0
12,10,344,1,0,0
12,10,344,1,1,0
12,10,344,1,2,0
12,10,344,1,3,0
12,10,344,1,4,0
12,10,344,1,5,0
12,10,344,1,6,0
12,10,344,1,7,0
12,10,344,1,8,0
12,10,344,1,9,0
12,10,344,1,10,0
12,10,344,1,11,0
12,10,344,1,12,0
12,10,344,1,13,0
12,10,344,1,14,0
12,10,344,1,15,0
12,10,344,1,16,0
12,10,344,1,17,0
12,10,344,1,18,0
12,10,344,1,19,0
12,10,344,1,20,0
12,10,344,1,21,0
12,10,344,1,22,0
12,10,344,1,23,0
12,11,345,1,0,0
12,11,345,1,1,0
12,11,345,1,2,0
12,11,345,1,3,0
12,11,345,1,4,0
12,11,345,1,5,0
12,11,345,1,6,0
12,11,345,1,7,0
12,11,345,1,8,0
12,11,345,1,9,0
12,11,345,1,10,0
12,11,345,1,11,0
12,11,345,1,12,0
12,11,345,1,13,0
12,11,345,1,14,0
12,11,345,1,15,0
12,11,345,1,16,0
12,11,345,1,17,0
12,11,345,1,18,0
12,11,345,1,19,0
12,11,345,1,20,0
12,11,345,1,21,0
12,11,345,1,22,0
12,11,345,1,23,0
12,12,346,1,0,0
12,12,346,1,1,0
12,12,346,1,2,0
12,12,346,1,3,0
12,12,346,1,4,0
12,12,346,1,5,0
12,12,346,1,6,0
12,12,346,1,7,0
12,12,346,1,8,0
12,12,346,1,9,0
12,12,346,1,10,0
12,12,346,1,11,0
12,12,346,1,12,0
12,12,346,1,13,0
12,12,346,1,14,0
12,12,346,1,15,0
12,12,346,1,16,0
12,12,346,1,17,0
12,12,346,1,18,0
12,12,346,1,19,0
12,12,346,1,20,0
12,12,346,1,21,0
12,12,346,1,22,0
12,12,346,1,23,0
12,13,347,1,0,0
12,13,347,1,1,0
12,13,347,1,2,0
12,13,347,1,3,0
12,13,347,1,4,0
12,13,347,1,5,0
12,13,347,1,6,0
12,13,347,1,7,0
12,13,347,1,8,0
12,13,347,1,9,0
12,13,347,1,10,0
12,13,347,1,11,0
12,13,347,1,12,0
12,13,347,1,13,0
12,13,347,1,14,0
12,13,347,1,15,0
12,13,347,1,16,0
12,13,347,1,17,0
12,13,347,1,18,0
12,13,347,1,19,0
12,13,347,1,20,0
12,13,347,1,21,0
12,13,347,1,22,0
12,13,347,1,23,0
12,14,348,0,0,0
12,14,348,0,1,0
12,14,348,0,2,0
12,14,348,0,3,0
12,14,348,0,4,0
12,14,348,0,5,0
12,14,348,0,6,0
12,14,348,0,7,0
12,14,348,0,8,0
12,14,348,0,9,0
12,14,348,0,10,0
12,14,348,0,11,0
12,14,348,0,12,0
12,14,348,0,13,0
12,14,348,0,14,0
12,14,348,0,15,0
12,14,348,0,16,0
12,14,348,0,17,0
12,14,348,0,18,0
12,14,348,0,19,0
12,14,348,0,20,0
12,14,348,0,21,0
12,14,348,0,22,0
12,14,348,0,23,0
12,15,349,0,0,0
12,15,349,0,1,0
12,15,349,0,2,0
12,15,349,0,3,0
12,15,349,0,4,0
12,15,349,0,5,0
12,15,349,0,6,0
12,15,349,0,7,0
12,15,349,0,8,0
12,15,349,0,9,0
12,15,349,0,10,0
12,15,349,0,11,0
12,15,349,0,12,0
12,15,349,0,13,0
12,15,349,0,14,0
12,15,349,0,15,0
12,15,349,0,16,0
12,15,349,0,17,0
12,15,349,0,18,0
12,15,349,0,19,0
12,15,349,0,20,0
12,15,349,0,21,0
12,15,349,0,22,0
12,15,349,0,23,0
12,16,350,1,0,0
12,16,350,1,1,0
12,16,350,1,2,0
12,16,350,1,3,0
12,16,350,1,4,0
12,16,350,1,5,0
12,16,350,1,6,0
12,16,350,1,7,0
12,16,350,1,8,0
12,16,350,1,9,0
12,16,350,1,10,0
12,16,350,1,11,0
12,16,350,1,12,0
12,16,350,1,13,0
12,16,350,1,14,0
12,16,350,1,15,0
12,16,350,1,16,0
12,16,350,1,17,0
12,16,350,1,18,0
12,16,350,1,19,0
12,16,350,1,20,0
12,16,350,1,21,0
12,16,350,1,22,0
12,16,350,1,23,0
12,17,351,1,0,0
12,17,351,1,1,0
12,17,351,1,2,0
12,17,351,1,3,0
12,17,351,1,4,0
12,17,351,1,5,0
12,17,351,1,6,0
12,17,351,1,7,0
12,17,351,1,8,0
12,17,351,1,9,0
12,17,351,1,10,0
12,17,351,1,11,0
12,17,351,1,12,0
12,17,351,1,13,0
12,17,351,1,14,0
12,17,351,1,15,0
12,17,351,1,16,0
12,17,351,1,17,0
12,17,351,1,18,0
12,17,351,1,19,0
12,17,351,1,20,0
12,17,351,1,21,0
12,17,351,1,22,0
12,17,351,1,23,0
12,18,352,1,0,0
12,18,352,1,1,0
12,18,352,1,2,0
12,18,352,1,3,0
12,18,352,1,4,0
12,18,352,1,5,0
12,18,352,1,6,0
12,18,352,1,7,0
12,18,352,1,8,0
12,18,352,1,9,0
12,18,352,1,10,0
12,18,352,1,11,0
12,18,352,1,12,0
12,18,352,1,13,0
12,18,352,1,14,0
12,18,352,1,15,0
12,18,352,1,16,0
12,18,352,1,17,0
12,18,352,1,18,0
12,18,352,1,19,0
12,18,352,1,20,0
12,18,352,1,21,0
12,18,352,1,22,0
12,18,352,1,23,0
12,19,353,1,0,0
12,19,353,1,1,0
12,19,353,1,2,0
12,19,353,1,3,0
12,19,353,1,4,0
12,19,353,1,5,0
12,19,353,1,6,0
12,19,353,1,7,0
12,19,353,1,8,0
12,19,353,1,9,0
12,19,353,1,10,0
12,19,353,1,11,0
12,19,353,1,12,0
12,19,353,1,13,0
12,19,353,1,14,0
12,19,353,1,15,0
12,19,353,1,16,0
12,19,353,1,17,0
12,19,353,1,18,0
12,19,353,1,19,0
12,19,353,1,20,0
12,19,353,1,21,0
12,19,353,1,22,0
12,19,353,1,23,0
12,20,354,1,0,0
12,20,354,1,1,0
12,20,354,1,2,0
12,20,354,1,3,0
12,20,354,1,4,0
12,20,354,1,5,0
12,20,354,1,6,0
12,20,354,1,7,0
12,20,354,1,8,0
12,20,354,1,9,0
12,20,354,1,10,0
12,20,354,1,11,0
12,20,354,1,12,0
12,20,354,1,13,0
12,20,354,1,14,0
12,20,354,1,15,0
12,20,354,1,16,0
12,20,354,1,17,0
12,20,354,1,18,0
12,20,354,1,19,0
12,20,354,1,20,0
12,20,354,1,21,0
12,20,354,1,22,0
12,20,354,1,23,0
12,21,355,0,0,0
12,21,355,0,1,0
12,21,355,0,2,0
12,21,355,0,3,0
12,21,355,0,4,0
12,21,355,0,5,0
12,21,355,0,6,0
12,21,355,0,7,0
12,21,355,0,8,0
12,21,355,0,9,0
12,21,355,0,10,0
12,21,355,0,11,0
12,21,355,0,12,0
12,21,355,0,13,0
12,21,355,0,14,0
12,21,355,0,15,0
12,21,355,0,16,0
12,21,355,0,17,0
12,21,355,0,18,0
12,21,355,0,19,0
12,21,355,0,20,0
12,21,355,0,21,0
12,21,355,0,22,0
12,21,355,0,23,0
12,22,356,0,0,0
12,22,356,0,1,0
12,22,356,0,2,0
12,22,356,0,3,0
12,22,356,0,4,0
12,22,356,0,5,0
12,22,356,0,6,0
12,22,356,0,7,0
12,22,356,0,8,0
12,22,356,0,9,0
12,22,356,0,10,0
12,22,356,0,11,0
12,22,356,0,12,0
12,22,356,0,13,0
12,22,356,0,14,0
12,22,356,0,15,0
12,22,356,0,16,0
12,22,356,0,17,0
12,22,356,0,18,0
12,22,356,0,19,0
12,22,356,0,20,0
12,22,356,0,21,0
12,22,356,0,22,0
12,22,356,0,23,0
12,23,357,1,0,0
12,23,357,1,1,0
12,23,357,1,2,0
12,23,357,1,3,0
12,23,357,1,4,0
12,23,357,1,5,0
12,23,357,1,6,0
12,23,357,1,7,0
12,23,357,1,8,0
12,23,357,1,9,0
12,23,357,1,10,0
12,23,357,1,11,0
12,23,357,1,12,0
12,23,357,1,13,0
12,23,357,1,14,0
12,23,357,1,15,0
12,23,357,1,16,0
12,23,357,1,17,0
12,23,357,1,18,0
12,23,357,1,19,0
12,23,357,1,20,0
12,23,357,1,21,0
12,23,357,1,22,0
12,23,357,1,23,0
12,24,358,1,0,0
12,24,358,1,1,0
12,24,358,1,2,0
12,24,358,1,3,0
12,24,358,1,4,0
12,24,358,1,5,0
12,24,358,1,6,0
12,24,358,1,7,0
12,24,358,1,8,0
12,24,358,1,9,0
12,24,358,1,10,0
12,24,358,1,11,0
12,24,358,1,12,0
12,24,358,1,13,0
12,24,358,1,14,0
12,24,358,1,15,0
12,24,358,1,16,0
12,24,358,1,17,0
12,24,358,1,18,0
12,24,358,1,19,0
12,24,358,1,20,0
12,24,358,1,21,0
12,24,358,1,22,0
12,24,358,1,23,0
12,25,359,1,0,0
12,25,359,1,1,0
12,25,359,1,2,0
12,25,359,1,3,0
12,25,359,1,4,0
12,25,359,1,5,0
12,25,359,1,6,0
12,25,359,1,7,0
12,25,359,1,8,0
12,25,359,1,9,0
12,25,359,1,10,0
12,25,359,1,11,0
12,25,359,1,12,0
12,25,359,1,13,0
12,25,359,1,14,0
12,25,359,1,15,0
12,25,359,1,16,0
12,25,359,1,17,0
12,25,359,1,18,0
12,25,359,1,19,0
12,25,359,1,20,0
12,25,359,1,21,0
12,25,359,1,22,0
12,25,359,1,23,0
12,26,360,1,0,0
12,26,360,1,1,0
12,26,360,1,2,0
12,26,360,1,3,0
12,26,360,1,4,0
12,26,360,1,5,0
12,26,360,1,6,0
12,26,360,1,7,0
12,26,360,1,8,0
12,26,360,1,9,0
12,26,360,1,10,0
12,26,360,1,11,0
12,26,360,1,12,0
12,26,360,1,13,0
12,26,360,1,14,0
12,26,360,1,15,0
12,26,360,1,16,0
12,26,360,1,17,0
12,26,360,1,18,0
12,26,360,1,19,0
12,26,360,1,20,0
12,26,360,1,21,0
12,26,360,1,22,0
12,26,360,1,23,0
12,27,361,1,0,0
12,27,361,1,1,0
12,27,361,1,2,0
12,27,361,1,3,0
12,27,361,1,4,0
12,27,361,1,5,0
12,27,361,1,6,0
12,27,361,1,7,0
12,27,361,1,8,0
12,27,361,1,9,0
12,27,361,1,10,0
12,27,361,1,11,0
12,27,361,1,12,0
12,27,361,1,13,0
12,27,361,1,14,0
12,27,361,1,15,0
12,27,361,1,16,0
12,27,361,1,17,0
12,27,361,1,18,0
12,27,361,1,19,0
12,27,361,1,20,0
12,27,361,1,21,0
12,27,361,1,22,0
12,27,361,1,23,0
12,28,362,0,0,0
12,28,362,0,1,0
12,28,362,0,2,0
12,28,362,0,3,0
12,28,362,0,4,0
12,28,362,0,5,0
12,28,362,0,6,0
12,28,362,0,7,0
12,28,362,0,8,0
12,28,362,0,9,0
12,28,362,0,10,0
12,28,362,0,11,0
12,28,362,0,12,0
12,28,362,0,13,0
12,28,362,0,14,0
12,28,362,0,15,0
12,28,362,0,16,0
12,28,362,0,17,0
12,28,362,0,18,0
12,28,362,0,19,0
12,28,362,0,20,0
12,28,362,0,21,0
12,28,362,0,22,0
12,28,362,0,23,0
12,29,363,0,0,0
12,29,363,0,1,0
12,29,363,0,2,0
12,29,363,0,3,0
12,29,363,0,4,0
12,29,363,0,5,0
12,29,363,0,6,0
12,29,363,0,7,0
12,29,363,0,8,0
12,29,363,0,9,0
12,29,363,0,10,0
12,29,363,0,11,0
12,29,363,0,12,0
12,29,363,0,13,0
12,29,363,0,14,0
12,29,363,0,15,0
12,29,363,0,16,0
12,29,363,0,17,0
12,29,363,0,18,0
12,29,363,0,19,0
12,29,363,0,20,0
12,29,363,0,21,0
12,29,363,0,22,0
12,29,363,0,23,0
12,30,364,1,0,0
12,30,364,1,1,0
12,30,364,1,2,0
12,30,364,1,3,0
12,30,364,1,4,0
12,30,364,1,5,0
12,30,364,1,6,0
12,30,364,1,7,0
12,30,364,1,8,0
12,30,364,1,9,0
12,30,364,1,10,0
12,30,364,1,11,0
12,30,364,1,12,0
12,30,364,1,13,0
12,30,364,1,14,0
12,30,364,1,15,0
12,30,364,1,16,0
12,30,364,1,17,0
12,30,364,1,18,0
12,30,364,1,19,0
12,30,364,1,20,0
12,30,364,1,21,0
12,30,364,1,22,0
12,30,364,1,23,0
12,31,365,1,0,0
12,31,365,1,1,0
12,31,365,1,2,0
12,31,365,1,3,0
12,31,365,1,4,0
12,31,365,1,5,0
12,31,365,1,6,0
12,31,365,1,7,0
12,31,365,1,8,0
12,31,365,1,9,0
12,31,365,1,10,0
12,31,365,1,11,0
12,31,365,1,12,0
12,31,365,1,13,0
12,31,365,1,14,0
12,31,365,1,15,0
12,31,365,1,16,0
12,31,365,1,17,0
12,31,365,1,18,0
12,31,365,1,19,0
12,31,365,1,20,0
12,31,365,1,21,0
12,31,365,1,22,0
12,31,365,1,23,0
