# Renewables.ninja Solar PV (Point API) - 22.779, 84.404 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Asia/Kolkata, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Asia/Kolkata"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""22.7789"""," ""lon"": ""84.4044"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""19"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
13/06/2019 10:00,13/06/2019 15:30,0.267,0.098,0.253,41.605,,,,,,,,,,,,,
13/06/2019 11:00,13/06/2019 16:30,0.114,0.015,0.142,40.153,,,,,,,,,,,,,
13/06/2019 12:00,13/06/2019 17:30,0.02,0,0.039,37.777,,,,,,,,,,,,,
13/06/2019 13:00,13/06/2019 18:30,0,0,0,35.657,,,,,,,,,,,,,
13/06/2019 14:00,13/06/2019 19:30,0,0,0,34.652,,,,,,,,,,,,,
13/06/2019 15:00,13/06/2019 20:30,0,0,0,33.717,,,,,,,,,,,,,
13/06/2019 16:00,13/06/2019 21:30,0,0,0,32.868,,,,,,,,,,,,,
13/06/2019 17:00,13/06/2019 22:30,0,0,0,32.126,,,,,,,,,,,,,
13/06/2019 18:00,13/06/2019 23:30,0,0,0,31.519,,,,,,,,,,,,,
13/06/2019 19:00,14/06/2019 00:30,0,0,0,30.988,,,,,,,,,,,,,
13/06/2019 20:00,14/06/2019 01:30,0,0,0,30.573,,,,,,,,,,,,,
13/06/2019 21:00,14/06/2019 02:30,0,0,0,30.143,,,,,,,,,,,,,
13/06/2019 22:00,14/06/2019 03:30,0,0,0,29.685,,,,,,,,,,,,,
13/06/2019 23:00,14/06/2019 04:30,0,0,0.003,29.239,,,,,,,,,,,,,
14/06/2019 00:00,14/06/2019 05:30,0.058,0.005,0.078,30.247,,,,,,,,,,,,,
14/06/2019 01:00,14/06/2019 06:30,0.206,0.086,0.176,32.729,,,,,,,,,,,,,
14/06/2019 02:00,14/06/2019 07:30,0.368,0.247,0.225,35.402,,,,,,,,,,,,,
14/06/2019 03:00,14/06/2019 08:30,0.499,0.398,0.261,37.121,,,,,,,,,,,,,
14/06/2019 04:00,14/06/2019 09:30,0.575,0.473,0.308,38.292,,,,,,,,,,,,,
14/06/2019 05:00,14/06/2019 10:30,0.625,0.539,0.327,39.3,,,,,,,,,,,,,
14/06/2019 06:00,14/06/2019 11:30,0.559,0.334,0.427,39.599,,,,,,,,,,,,,
14/06/2019 07:00,14/06/2019 12:30,0.531,0.299,0.42,39.858,,,,,,,,,,,,,
14/06/2019 08:00,14/06/2019 13:30,0.473,0.245,0.387,39.947,,,,,,,,,,,,,
14/06/2019 09:00,14/06/2019 14:30,0.368,0.143,0.339,39.648,,,,,,,,,,,,,
14/06/2019 10:00,14/06/2019 15:30,0.242,0.061,0.254,39.013,,,,,,,,,,,,,
14/06/2019 11:00,14/06/2019 16:30,0.121,0.017,0.147,38.063,,,,,,,,,,,,,
14/06/2019 12:00,14/06/2019 17:30,0.023,0,0.043,36.682,,,,,,,,,,,,,
14/06/2019 13:00,14/06/2019 18:30,0,0,0,35.242,,,,,,,,,,,,,
14/06/2019 14:00,14/06/2019 19:30,0,0,0,34.581,,,,,,,,,,,,,
14/06/2019 15:00,14/06/2019 20:30,0,0,0,33.964,,,,,,,,,,,,,
14/06/2019 16:00,14/06/2019 21:30,0,0,0,33.3,,,,,,,,,,,,,
14/06/2019 17:00,14/06/2019 22:30,0,0,0,32.648,,,,,,,,,,,,,
14/06/2019 18:00,14/06/2019 23:30,0,0,0,32.071,,,,,,,,,,,,,
14/06/2019 19:00,15/06/2019 00:30,0,0,0,31.569,,,,,,,,,,,,,
14/06/2019 20:00,15/06/2019 01:30,0,0,0,31.087,,,,,,,,,,,,,
14/06/2019 21:00,15/06/2019 02:30,0,0,0,30.645,,,,,,,,,,,,,
14/06/2019 22:00,15/06/2019 03:30,0,0,0,30.274,,,,,,,,,,,,,
14/06/2019 23:00,15/06/2019 04:30,0,0,0.003,29.89,,,,,,,,,,,,,
15/06/2019 00:00,15/06/2019 05:30,0.056,0.004,0.078,30.933,,,,,,,,,,,,,
15/06/2019 01:00,15/06/2019 06:30,0.184,0.046,0.19,33.61,,,,,,,,,,,,,
15/06/2019 02:00,15/06/2019 07:30,0.324,0.134,0.282,36.152,,,,,,,,,,,,,
15/06/2019 03:00,15/06/2019 08:30,0.448,0.246,0.343,38.158,,,,,,,,,,,,,
15/06/2019 04:00,15/06/2019 09:30,0.541,0.358,0.377,39.924,,,,,,,,,,,,,
15/06/2019 05:00,15/06/2019 10:30,0.584,0.402,0.406,41.293,,,,,,,,,,,,,
15/06/2019 06:00,15/06/2019 11:30,0.539,0.274,0.466,41.91,,,,,,,,,,,,,
15/06/2019 07:00,15/06/2019 12:30,0.401,0.087,0.446,41.546,,,,,,,,,,,,,
15/06/2019 08:00,15/06/2019 13:30,0.298,0.037,0.354,40.609,,,,,,,,,,,,,
15/06/2019 09:00,15/06/2019 14:30,0.22,0.02,0.268,39.368,,,,,,,,,,,,,
15/06/2019 10:00,15/06/2019 15:30,0.14,0.009,0.178,37.958,,,,,,,,,,,,,
15/06/2019 11:00,15/06/2019 16:30,0.076,0.004,0.105,36.565,,,,,,,,,,,,,
15/06/2019 12:00,15/06/2019 17:30,0.017,0,0.033,34.959,,,,,,,,,,,,,
15/06/2019 13:00,15/06/2019 18:30,0,0,0,33.168,,,,,,,,,,,,,
15/06/2019 14:00,15/06/2019 19:30,0,0,0,32.145,,,,,,,,,,,,,
15/06/2019 15:00,15/06/2019 20:30,0,0,0,31.248,,,,,,,,,,,,,
15/06/2019 16:00,15/06/2019 21:30,0,0,0,30.378,,,,,,,,,,,,,
15/06/2019 17:00,15/06/2019 22:30,0,0,0,29.596,,,,,,,,,,,,,
15/06/2019 18:00,15/06/2019 23:30,0,0,0,29.009,,,,,,,,,,,,,
15/06/2019 19:00,16/06/2019 00:30,0,0,0,28.56,,,,,,,,,,,,,
15/06/2019 20:00,16/06/2019 01:30,0,0,0,28.213,,,,,,,,,,,,,
15/06/2019 21:00,16/06/2019 02:30,0,0,0,27.926,,,,,,,,,,,,,
15/06/2019 22:00,16/06/2019 03:30,0,0,0,27.662,,,,,,,,,,,,,
15/06/2019 23:00,16/06/2019 04:30,0,0,0.003,27.441,,,,,,,,,,,,,
16/06/2019 00:00,16/06/2019 05:30,0.054,0.004,0.075,28.113,,,,,,,,,,,,,
16/06/2019 01:00,16/06/2019 06:30,0.184,0.048,0.184,30.064,,,,,,,,,,,,,
16/06/2019 02:00,16/06/2019 07:30,0.326,0.14,0.27,32.416,,,,,,,,,,,,,
16/06/2019 03:00,16/06/2019 08:30,0.447,0.247,0.329,34.5,,,,,,,,,,,,,
16/06/2019 04:00,16/06/2019 09:30,0.531,0.332,0.371,36.268,,,,,,,,,,,,,
16/06/2019 05:00,16/06/2019 10:30,0.57,0.364,0.405,37.646,,,,,,,,,,,,,
16/06/2019 06:00,16/06/2019 11:30,0.585,0.39,0.408,38.735,,,,,,,,,,,,,
16/06/2019 07:00,16/06/2019 12:30,0.565,0.376,0.394,39.393,,,,,,,,,,,,,
16/06/2019 08:00,16/06/2019 13:30,0.509,0.323,0.362,39.568,,,,,,,,,,,,,
16/06/2019 09:00,16/06/2019 14:30,0.401,0.198,0.328,39.2,,,,,,,,,,,,,
16/06/2019 10:00,16/06/2019 15:30,0.251,0.068,0.257,38.259,,,,,,,,,,,,,
16/06/2019 11:00,16/06/2019 16:30,0.128,0.02,0.152,37.018,,,,,,,,,,,,,
16/06/2019 12:00,16/06/2019 17:30,0.026,0,0.046,34.783,,,,,,,,,,,,,
16/06/2019 13:00,16/06/2019 18:30,0,0,0,32.676,,,,,,,,,,,,,
16/06/2019 14:00,16/06/2019 19:30,0,0,0,31.844,,,,,,,,,,,,,
16/06/2019 15:00,16/06/2019 20:30,0,0,0,31.112,,,,,,,,,,,,,
16/06/2019 16:00,16/06/2019 21:30,0,0,0,30.482,,,,,,,,,,,,,
16/06/2019 17:00,16/06/2019 22:30,0,0,0,29.921,,,,,,,,,,,,,
16/06/2019 18:00,16/06/2019 23:30,0,0,0,29.402,,,,,,,,,,,,,
16/06/2019 19:00,17/06/2019 00:30,0,0,0,28.967,,,,,,,,,,,,,
16/06/2019 20:00,17/06/2019 01:30,0,0,0,28.623,,,,,,,,,,,,,
16/06/2019 21:00,17/06/2019 02:30,0,0,0,28.395,,,,,,,,,,,,,
16/06/2019 22:00,17/06/2019 03:30,0,0,0,28.1,,,,,,,,,,,,,
16/06/2019 23:00,17/06/2019 04:30,0,0,0.003,27.784,,,,,,,,,,,,,
17/06/2019 00:00,17/06/2019 05:30,0.061,0.008,0.08,28.668,,,,,,,,,,,,,
17/06/2019 01:00,17/06/2019 06:30,0.213,0.104,0.164,31.115,,,,,,,,,,,,,
17/06/2019 02:00,17/06/2019 07:30,0.377,0.271,0.207,33.215,,,,,,,,,,,,,
17/06/2019 03:00,17/06/2019 08:30,0.514,0.438,0.234,34.859,,,,,,,,,,,,,
17/06/2019 04:00,17/06/2019 09:30,0.607,0.567,0.255,36.583,,,,,,,,,,,,,
17/06/2019 05:00,17/06/2019 10:30,0.659,0.65,0.266,38.126,,,,,,,,,,,,,
17/06/2019 06:00,17/06/2019 11:30,0.667,0.664,0.274,39.36,,,,,,,,,,,,,
17/06/2019 07:00,17/06/2019 12:30,0.629,0.593,0.285,40.155,,,,,,,,,,,,,
17/06/2019 08:00,17/06/2019 13:30,0.544,0.443,0.298,40.409,,,,,,,,,,,,,
17/06/2019 09:00,17/06/2019 14:30,0.413,0.243,0.302,40.023,,,,,,,,,,,,,
17/06/2019 10:00,17/06/2019 15:30,0.268,0.099,0.25,39.216,,,,,,,,,,,,,
17/06/2019 11:00,17/06/2019 16:30,0.13,0.024,0.151,38.09,,,,,,,,,,,,,
17/06/2019 12:00,17/06/2019 17:30,0.025,0,0.044,36.225,,,,,,,,,,,,,
17/06/2019 13:00,17/06/2019 18:30,0,0,0,34.198,,,,,,,,,,,,,
17/06/2019 14:00,17/06/2019 19:30,0,0,0,33.415,,,,,,,,,,,,,
17/06/2019 15:00,17/06/2019 20:30,0,0,0,32.701,,,,,,,,,,,,,
17/06/2019 16:00,17/06/2019 21:30,0,0,0,32.045,,,,,,,,,,,,,
17/06/2019 17:00,17/06/2019 22:30,0,0,0,31.406,,,,,,,,,,,,,
17/06/2019 18:00,17/06/2019 23:30,0,0,0,30.772,,,,,,,,,,,,,
17/06/2019 19:00,18/06/2019 00:30,0,0,0,30.081,,,,,,,,,,,,,
17/06/2019 20:00,18/06/2019 01:30,0,0,0,29.474,,,,,,,,,,,,,
17/06/2019 21:00,18/06/2019 02:30,0,0,0,28.984,,,,,,,,,,,,,
17/06/2019 22:00,18/06/2019 03:30,0,0,0,28.59,,,,,,,,,,,,,
17/06/2019 23:00,18/06/2019 04:30,0,0,0.003,28.243,,,,,,,,,,,,,
18/06/2019 00:00,18/06/2019 05:30,0.061,0.007,0.08,28.954,,,,,,,,,,,,,
18/06/2019 01:00,18/06/2019 06:30,0.21,0.1,0.165,31.319,,,,,,,,,,,,,
18/06/2019 02:00,18/06/2019 07:30,0.366,0.245,0.219,33.089,,,,,,,,,,,,,
18/06/2019 03:00,18/06/2019 08:30,0.492,0.381,0.26,34.668,,,,,,,,,,,,,
18/06/2019 04:00,18/06/2019 09:30,0.588,0.511,0.279,36.225,,,,,,,,,,,,,
18/06/2019 05:00,18/06/2019 10:30,0.638,0.583,0.295,37.5,,,,,,,,,,,,,
18/06/2019 06:00,18/06/2019 11:30,0.64,0.571,0.314,38.299,,,,,,,,,,,,,
18/06/2019 07:00,18/06/2019 12:30,0.608,0.517,0.318,38.745,,,,,,,,,,,,,
18/06/2019 08:00,18/06/2019 13:30,0.544,0.433,0.301,38.889,,,,,,,,,,,,,
18/06/2019 09:00,18/06/2019 14:30,0.431,0.282,0.285,38.634,,,,,,,,,,,,,
18/06/2019 10:00,18/06/2019 15:30,0.306,0.166,0.229,38.107,,,,,,,,,,,,,
18/06/2019 11:00,18/06/2019 16:30,0.155,0.049,0.157,37.149,,,,,,,,,,,,,
18/06/2019 12:00,18/06/2019 17:30,0.031,0,0.053,35.294,,,,,,,,,,,,,
18/06/2019 13:00,18/06/2019 18:30,0,0,0,32.975,,,,,,,,,,,,,
18/06/2019 14:00,18/06/2019 19:30,0,0,0,32.168,,,,,,,,,,,,,
18/06/2019 15:00,18/06/2019 20:30,0,0,0,31.438,,,,,,,,,,,,,
18/06/2019 16:00,18/06/2019 21:30,0,0,0,30.765,,,,,,,,,,,,,
18/06/2019 17:00,18/06/2019 22:30,0,0,0,30.17,,,,,,,,,,,,,
18/06/2019 18:00,18/06/2019 23:30,0,0,0,29.62,,,,,,,,,,,,,
18/06/2019 19:00,19/06/2019 00:30,0,0,0,29.121,,,,,,,,,,,,,
18/06/2019 20:00,19/06/2019 01:30,0,0,0,28.728,,,,,,,,,,,,,
18/06/2019 21:00,19/06/2019 02:30,0,0,0,28.393,,,,,,,,,,,,,
18/06/2019 22:00,19/06/2019 03:30,0,0,0,27.967,,,,,,,,,,,,,
18/06/2019 23:00,19/06/2019 04:30,0,0,0.004,27.637,,,,,,,,,,,,,
19/06/2019 00:00,19/06/2019 05:30,0.066,0.007,0.085,28.752,,,,,,,,,,,,,
19/06/2019 01:00,19/06/2019 06:30,0.203,0.067,0.189,31.335,,,,,,,,,,,,,
19/06/2019 02:00,19/06/2019 07:30,0.302,0.095,0.286,33.395,,,,,,,,,,,,,
19/06/2019 03:00,19/06/2019 08:30,0.362,0.097,0.365,34.772,,,,,,,,,,,,,
19/06/2019 04:00,19/06/2019 09:30,0.439,0.14,0.43,35.947,,,,,,,,,,,,,
19/06/2019 05:00,19/06/2019 10:30,0.485,0.17,0.469,36.83,,,,,,,,,,,,,
19/06/2019 06:00,19/06/2019 11:30,0.478,0.151,0.479,37.26,,,,,,,,,,,,,
19/06/2019 07:00,19/06/2019 12:30,0.436,0.114,0.456,37.339,,,,,,,,,,,,,
19/06/2019 08:00,19/06/2019 13:30,0.35,0.062,0.389,37.037,,,,,,,,,,,,,
19/06/2019 09:00,19/06/2019 14:30,0.252,0.029,0.294,36.495,,,,,,,,,,,,,
19/06/2019 10:00,19/06/2019 15:30,0.214,0.032,0.243,36.236,,,,,,,,,,,,,
19/06/2019 11:00,19/06/2019 16:30,0.128,0.017,0.154,35.639,,,,,,,,,,,,,
19/06/2019 12:00,19/06/2019 17:30,0.029,0,0.049,34.23,,,,,,,,,,,,,
19/06/2019 13:00,19/06/2019 18:30,0,0,0,32.268,,,,,,,,,,,,,
19/06/2019 14:00,19/06/2019 19:30,0,0,0,31.423,,,,,,,,,,,,,
19/06/2019 15:00,19/06/2019 20:30,0,0,0,30.741,,,,,,,,,,,,,
19/06/2019 16:00,19/06/2019 21:30,0,0,0,30.083,,,,,,,,,,,,,
19/06/2019 17:00,19/06/2019 22:30,0,0,0,29.463,,,,,,,,,,,,,
19/06/2019 18:00,19/06/2019 23:30,0,0,0,28.815,,,,,,,,,,,,,
19/06/2019 19:00,20/06/2019 00:30,0,0,0,28.204,,,,,,,,,,,,,
19/06/2019 20:00,20/06/2019 01:30,0,0,0,27.719,,,,,,,,,,,,,
19/06/2019 21:00,20/06/2019 02:30,0,0,0,27.269,,,,,,,,,,,,,
19/06/2019 22:00,20/06/2019 03:30,0,0,0,26.784,,,,,,,,,,,,,
19/06/2019 23:00,20/06/2019 04:30,0,0,0.004,26.379,,,,,,,,,,,,,
20/06/2019 00:00,20/06/2019 05:30,0.062,0.005,0.082,27.385,,,,,,,,,,,,,
20/06/2019 01:00,20/06/2019 06:30,0.211,0.081,0.183,29.875,,,,,,,,,,,,,
20/06/2019 02:00,20/06/2019 07:30,0.361,0.202,0.253,32.648,,,,,,,,,,,,,
20/06/2019 03:00,20/06/2019 08:30,0.478,0.308,0.312,34.214,,,,,,,,,,,,,
20/06/2019 04:00,20/06/2019 09:30,0.559,0.385,0.358,35.535,,,,,,,,,,,,,
20/06/2019 05:00,20/06/2019 10:30,0.58,0.367,0.413,36.501,,,,,,,,,,,,,
20/06/2019 06:00,20/06/2019 11:30,0.526,0.23,0.469,36.828,,,,,,,,,,,,,
20/06/2019 07:00,20/06/2019 12:30,0.425,0.105,0.447,36.527,,,,,,,,,,,,,
20/06/2019 08:00,20/06/2019 13:30,0.334,0.053,0.374,35.883,,,,,,,,,,,,,
20/06/2019 09:00,20/06/2019 14:30,0.267,0.036,0.304,35.023,,,,,,,,,,,,,
20/06/2019 10:00,20/06/2019 15:30,0.181,0.019,0.214,34.068,,,,,,,,,,,,,
20/06/2019 11:00,20/06/2019 16:30,0.102,0.008,0.129,33.266,,,,,,,,,,,,,
20/06/2019 12:00,20/06/2019 17:30,0.024,0,0.043,32.251,,,,,,,,,,,,,
20/06/2019 13:00,20/06/2019 18:30,0,0,0,30.909,,,,,,,,,,,,,
20/06/2019 14:00,20/06/2019 19:30,0,0,0,30.085,,,,,,,,,,,,,
20/06/2019 15:00,20/06/2019 20:30,0,0,0,29.363,,,,,,,,,,,,,
20/06/2019 16:00,20/06/2019 21:30,0,0,0,28.694,,,,,,,,,,,,,
20/06/2019 17:00,20/06/2019 22:30,0,0,0,28.147,,,,,,,,,,,,,
20/06/2019 18:00,20/06/2019 23:30,0,0,0,27.686,,,,,,,,,,,,,
20/06/2019 19:00,21/06/2019 00:30,0,0,0,27.277,,,,,,,,,,,,,
20/06/2019 20:00,21/06/2019 01:30,0,0,0,26.927,,,,,,,,,,,,,
20/06/2019 21:00,21/06/2019 02:30,0,0,0,26.573,,,,,,,,,,,,,
20/06/2019 22:00,21/06/2019 03:30,0,0,0,26.258,,,,,,,,,,,,,
20/06/2019 23:00,21/06/2019 04:30,0,0,0.003,26.014,,,,,,,,,,,,,
21/06/2019 00:00,21/06/2019 05:30,0.052,0.002,0.074,26.741,,,,,,,,,,,,,
21/06/2019 01:00,21/06/2019 06:30,0.166,0.023,0.186,28.089,,,,,,,,,,,,,
21/06/2019 02:00,21/06/2019 07:30,0.271,0.048,0.288,29.825,,,,,,,,,,,,,
21/06/2019 03:00,21/06/2019 08:30,0.359,0.073,0.376,30.788,,,,,,,,,,,,,
21/06/2019 04:00,21/06/2019 09:30,0.395,0.07,0.426,31.44,,,,,,,,,,,,,
21/06/2019 05:00,21/06/2019 10:30,0.379,0.049,0.428,31.652,,,,,,,,,,,,,
21/06/2019 06:00,21/06/2019 11:30,0.362,0.039,0.415,31.672,,,,,,,,,,,,,
21/06/2019 07:00,21/06/2019 12:30,0.328,0.03,0.381,31.537,,,,,,,,,,,,,
21/06/2019 08:00,21/06/2019 13:30,0.277,0.021,0.325,31.22,,,,,,,,,,,,,
21/06/2019 09:00,21/06/2019 14:30,0.211,0.013,0.252,30.716,,,,,,,,,,,,,
21/06/2019 10:00,21/06/2019 15:30,0.135,0.006,0.169,30.036,,,,,,,,,,,,,
21/06/2019 11:00,21/06/2019 16:30,0.062,0.002,0.086,29.187,,,,,,,,,,,,,
21/06/2019 12:00,21/06/2019 17:30,0.01,0,0.023,28.276,,,,,,,,,,,,,
21/06/2019 13:00,21/06/2019 18:30,0,0,0,27.507,,,,,,,,,,,,,
21/06/2019 14:00,21/06/2019 19:30,0,0,0,27.105,,,,,,,,,,,,,
21/06/2019 15:00,21/06/2019 20:30,0,0,0,26.885,,,,,,,,,,,,,
21/06/2019 16:00,21/06/2019 21:30,0,0,0,26.759,,,,,,,,,,,,,
21/06/2019 17:00,21/06/2019 22:30,0,0,0,26.583,,,,,,,,,,,,,
21/06/2019 18:00,21/06/2019 23:30,0,0,0,26.239,,,,,,,,,,,,,
21/06/2019 19:00,22/06/2019 00:30,0,0,0,25.969,,,,,,,,,,,,,
21/06/2019 20:00,22/06/2019 01:30,0,0,0,25.749,,,,,,,,,,,,,
21/06/2019 21:00,22/06/2019 02:30,0,0,0,25.503,,,,,,,,,,,,,
21/06/2019 22:00,22/06/2019 03:30,0,0,0,25.225,,,,,,,,,,,,,
21/06/2019 23:00,22/06/2019 04:30,0,0,0.001,24.962,,,,,,,,,,,,,
22/06/2019 00:00,22/06/2019 05:30,0.016,0,0.031,24.978,,,,,,,,,,,,,
22/06/2019 01:00,22/06/2019 06:30,0.064,0.002,0.088,25.25,,,,,,,,,,,,,
22/06/2019 02:00,22/06/2019 07:30,0.129,0.005,0.159,25.78,,,,,,,,,,,,,
22/06/2019 03:00,22/06/2019 08:30,0.198,0.01,0.235,26.48,,,,,,,,,,,,,
22/06/2019 04:00,22/06/2019 09:30,0.265,0.017,0.309,27.339,,,,,,,,,,,,,
22/06/2019 05:00,22/06/2019 10:30,0.342,0.031,0.389,28.234,,,,,,,,,,,,,
22/06/2019 06:00,22/06/2019 11:30,0.407,0.056,0.451,29.143,,,,,,,,,,,,,
22/06/2019 07:00,22/06/2019 12:30,0.415,0.067,0.453,29.774,,,,,,,,,,,,,
22/06/2019 08:00,22/06/2019 13:30,0.4,0.075,0.425,30.172,,,,,,,,,,,,,
22/06/2019 09:00,22/06/2019 14:30,0.314,0.046,0.344,30.015,,,,,,,,,,,,,
22/06/2019 10:00,22/06/2019 15:30,0.206,0.02,0.237,29.388,,,,,,,,,,,,,
22/06/2019 11:00,22/06/2019 16:30,0.097,0.005,0.124,28.496,,,,,,,,,,,,,
22/06/2019 12:00,22/06/2019 17:30,0.018,0,0.034,27.398,,,,,,,,,,,,,
22/06/2019 13:00,22/06/2019 18:30,0,0,0,26.448,,,,,,,,,,,,,
22/06/2019 14:00,22/06/2019 19:30,0,0,0,26.011,,,,,,,,,,,,,
22/06/2019 15:00,22/06/2019 20:30,0,0,0,25.678,,,,,,,,,,,,,
22/06/2019 16:00,22/06/2019 21:30,0,0,0,25.418,,,,,,,,,,,,,
22/06/2019 17:00,22/06/2019 22:30,0,0,0,25.127,,,,,,,,,,,,,
22/06/2019 18:00,22/06/2019 23:30,0,0,0,24.89,,,,,,,,,,,,,
22/06/2019 19:00,23/06/2019 00:30,0,0,0,24.735,,,,,,,,,,,,,
22/06/2019 20:00,23/06/2019 01:30,0,0,0,24.594,,,,,,,,,,,,,
22/06/2019 21:00,23/06/2019 02:30,0,0,0,24.448,,,,,,,,,,,,,
22/06/2019 22:00,23/06/2019 03:30,0,0,0,24.317,,,,,,,,,,,,,
22/06/2019 23:00,23/06/2019 04:30,0,0,0.003,24.204,,,,,,,,,,,,,
23/06/2019 00:00,23/06/2019 05:30,0.057,0.004,0.077,24.687,,,,,,,,,,,,,
23/06/2019 01:00,23/06/2019 06:30,0.205,0.074,0.179,25.884,,,,,,,,,,,,,
23/06/2019 02:00,23/06/2019 07:30,0.37,0.217,0.237,27.515,,,,,,,,,,,,,
23/06/2019 03:00,23/06/2019 08:30,0.502,0.354,0.279,28.966,,,,,,,,,,,,,
23/06/2019 04:00,23/06/2019 09:30,0.587,0.444,0.318,30.233,,,,,,,,,,,,,
23/06/2019 05:00,23/06/2019 10:30,0.631,0.485,0.348,31.36,,,,,,,,,,,,,
23/06/2019 06:00,23/06/2019 11:30,0.621,0.442,0.382,32.201,,,,,,,,,,,,,
23/06/2019 07:00,23/06/2019 12:30,0.578,0.367,0.392,32.663,,,,,,,,,,,,,
23/06/2019 08:00,23/06/2019 13:30,0.513,0.296,0.368,32.767,,,,,,,,,,,,,
23/06/2019 09:00,23/06/2019 14:30,0.429,0.234,0.312,32.59,,,,,,,,,,,,,
23/06/2019 10:00,23/06/2019 15:30,0.27,0.083,0.256,31.821,,,,,,,,,,,,,
23/06/2019 11:00,23/06/2019 16:30,0.139,0.025,0.155,30.809,,,,,,,,,,,,,
23/06/2019 12:00,23/06/2019 17:30,0.028,0,0.048,29.433,,,,,,,,,,,,,
23/06/2019 13:00,23/06/2019 18:30,0,0,0,28.04,,,,,,,,,,,,,
23/06/2019 14:00,23/06/2019 19:30,0,0,0,27.51,,,,,,,,,,,,,
23/06/2019 15:00,23/06/2019 20:30,0,0,0,27.064,,,,,,,,,,,,,
23/06/2019 16:00,23/06/2019 21:30,0,0,0,26.664,,,,,,,,,,,,,
23/06/2019 17:00,23/06/2019 22:30,0,0,0,26.298,,,,,,,,,,,,,
23/06/2019 18:00,23/06/2019 23:30,0,0,0,25.964,,,,,,,,,,,,,
23/06/2019 19:00,24/06/2019 00:30,0,0,0,25.641,,,,,,,,,,,,,
23/06/2019 20:00,24/06/2019 01:30,0,0,0,25.371,,,,,,,,,,,,,
23/06/2019 21:00,24/06/2019 02:30,0,0,0,25.146,,,,,,,,,,,,,
23/06/2019 22:00,24/06/2019 03:30,0,0,0,24.917,,,,,,,,,,,,,
23/06/2019 23:00,24/06/2019 04:30,0,0,0.003,24.909,,,,,,,,,,,,,
24/06/2019 00:00,24/06/2019 05:30,0.051,0.003,0.072,25.593,,,,,,,,,,,,,
24/06/2019 01:00,24/06/2019 06:30,0.195,0.063,0.179,27.034,,,,,,,,,,,,,
24/06/2019 02:00,24/06/2019 07:30,0.349,0.182,0.249,28.814,,,,,,,,,,,,,
24/06/2019 03:00,24/06/2019 08:30,0.465,0.279,0.308,30.13,,,,,,,,,,,,,
24/06/2019 04:00,24/06/2019 09:30,0.562,0.393,0.336,31.351,,,,,,,,,,,,,
24/06/2019 05:00,24/06/2019 10:30,0.611,0.449,0.359,32.422,,,,,,,,,,,,,
24/06/2019 06:00,24/06/2019 11:30,0.626,0.473,0.363,33.296,,,,,,,,,,,,,
24/06/2019 07:00,24/06/2019 12:30,0.612,0.476,0.34,33.998,,,,,,,,,,,,,
24/06/2019 08:00,24/06/2019 13:30,0.558,0.429,0.307,34.372,,,,,,,,,,,,,
24/06/2019 09:00,24/06/2019 14:30,0.453,0.306,0.278,34.328,,,,,,,,,,,,,
24/06/2019 10:00,24/06/2019 15:30,0.316,0.17,0.231,33.939,,,,,,,,,,,,,
24/06/2019 11:00,24/06/2019 16:30,0.168,0.061,0.156,33.101,,,,,,,,,,,,,
24/06/2019 12:00,24/06/2019 17:30,0.033,0,0.053,31.455,,,,,,,,,,,,,
24/06/2019 13:00,24/06/2019 18:30,0,0,0,29.618,,,,,,,,,,,,,
24/06/2019 14:00,24/06/2019 19:30,0,0,0,29.121,,,,,,,,,,,,,
24/06/2019 15:00,24/06/2019 20:30,0,0,0,28.631,,,,,,,,,,,,,
24/06/2019 16:00,24/06/2019 21:30,0,0,0,28.02,,,,,,,,,,,,,
24/06/2019 17:00,24/06/2019 22:30,0,0,0,27.407,,,,,,,,,,,,,
24/06/2019 18:00,24/06/2019 23:30,0,0,0,26.847,,,,,,,,,,,,,
24/06/2019 19:00,25/06/2019 00:30,0,0,0,26.274,,,,,,,,,,,,,
24/06/2019 20:00,25/06/2019 01:30,0,0,0,25.742,,,,,,,,,,,,,
24/06/2019 21:00,25/06/2019 02:30,0,0,0,25.273,,,,,,,,,,,,,
24/06/2019 22:00,25/06/2019 03:30,0,0,0,24.871,,,,,,,,,,,,,
24/06/2019 23:00,25/06/2019 04:30,0,0,0.004,24.57,,,,,,,,,,,,,
25/06/2019 00:00,25/06/2019 05:30,0.063,0.007,0.081,25.684,,,,,,,,,,,,,
